state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	exponential.popSize	exponential.growthRate	kappa	frequencies1	frequencies2	frequencies3	frequencies4	clock.rate	meanRate	treeLikelihood	branchRates	coalescent
270030000	-251897.08493153926	-26639.78331062804	-225257.30162091122	2032.6362610463593	-6.644480224441622	6883.453388257075	125.1524323370602	0.0016517055219528033	7.766660556554338	0.3634932444623881	0.1882441980225035	0.187575296413391	0.26068726110171725	0.0038722008745482217	0.0038722008745482347	-225257.30162091122	0.0	-26612.475048527383
270060000	-251568.28396868653	-26667.41220045931	-224900.87176822723	2031.299893634504	-5.308112812586387	6887.998246663834	123.92044307751198	0.0016589326561679174	7.777102523312299	0.3600736057749279	0.19108239482100448	0.19220095604802692	0.2566430433560407	0.003876202501409835	0.0038762025014098403	-224900.87176822723	0.0	-26640.066228716216
270090000	-251372.46859234938	-26669.09880060342	-224703.36979174596	2031.186495104712	-5.1947142827943935	6888.339616989465	130.09680958476662	0.0015359247853139483	7.737108697508067	0.36510229793618043	0.1904437573413046	0.18796255268023232	0.25649139204228255	0.0038285817095766897	0.003828581709576696	-224703.36979174596	0.0	-26642.045839141105
270120000	-251241.72018039317	-26654.70642682265	-224587.01375357053	2032.2162134498433	-6.22443262792558	6887.405381844774	125.33136973695818	0.001858345687218903	7.793381843733828	0.36173456498033807	0.19107809157142244	0.1908511586600569	0.2563361847881827	0.0038821758618821727	0.003882175861882183	-224587.01375357053	0.0	-26627.30577917947
270150000	-251190.11584220367	-26636.034106383962	-224554.0817358197	2031.5982302305063	-5.60644940858856	6879.259369186684	125.94087648142606	0.001664105206690572	7.87021158974546	0.3609025108572302	0.1898813845072046	0.19080084630915772	0.25841525832640744	0.0038595177551547575	0.0038595177551547662	-224554.0817358197	0.0	-26608.802178134476
270180000	-250930.9896607319	-26615.921682055407	-224315.0679786765	2031.8424443593256	-5.850663537407854	6871.654753448766	124.75491122999594	0.0016826603917560932	7.653688004235086	0.3631251519674105	0.1878731309790599	0.18918869855882237	0.2598130184947074	0.0038517467798493306	0.003851746779849336	-224315.0679786765	0.0	-26588.829029941757
270210000	-250639.03492848307	-26610.016481588482	-224029.0184468946	2032.0317906685045	-6.040009846586827	6866.053886703539	124.95891716537432	0.0015105750750661368	7.890777815228998	0.3627108042238611	0.18805629910942295	0.18738419647808802	0.26184870018862827	0.0038566251270747876	0.003856625127074795	-224029.0184468946	0.0	-26582.8583887378
270240000	-250549.8494602941	-26593.223307629527	-223956.62615266457	2031.6326845173191	-5.640903695401448	6857.896658619102	125.32256511034656	0.0017868094810879194	7.841915906101396	0.3627020068909829	0.1900980155443096	0.19031224017671053	0.2568877373879969	0.003880626377660976	0.0038806263776609857	-223956.62615266457	0.0	-26565.935633205514
270270000	-250411.07215407744	-26601.281976558734	-223809.7901775187	2032.2554439357277	-6.263663113810026	6856.29199394249	126.44019474343199	0.0017173966447644475	7.878388196412944	0.3600742064631835	0.19102067541212356	0.19128666849283713	0.25761844963185593	0.003923638066482275	0.003923638066482282	-223809.7901775187	0.0	-26573.683397693265
270300000	-250191.025834739	-26575.946503761985	-223615.07933097702	2031.102006917062	-5.110226095144299	6846.969128471681	122.0177392410998	0.0017835782489159266	7.906991261591528	0.3655817879071883	0.1929834265812516	0.18469199434825298	0.2567427911633073	0.003881174897787135	0.0038811748977871166	-223615.07933097702	0.0	-26548.709449327518
270330000	-249844.07318323353	-26551.958050123078	-223292.11513311046	2032.971141780947	-6.979360959029236	6845.216615675025	120.12007181061676	0.0016384621206675949	7.906470907700702	0.3653235064437929	0.18925140467215776	0.18822808191127727	0.2571970069727723	0.0038707093351969366	0.0038707093351969192	-223292.11513311046	0.0	-26524.816589110258
270360000	-249514.5922427332	-26572.3936781013	-222942.1985646319	2031.6419773319692	-5.650196510051501	6852.2273797414555	127.40084189997258	0.0018985131019329568	7.741843854815263	0.35941304719248435	0.19241995119214345	0.18948074016585198	0.2586862614495205	0.0038706241105467562	0.003870624110546761	-222942.1985646319	0.0	-26545.202358772865
270390000	-249263.67835592246	-26526.733305577145	-222736.9450503453	2031.2814864759498	-5.289705654032105	6835.481879084269	124.11919292623489	0.0015909813366564482	8.043768423182529	0.3614276839142685	0.1941871433761581	0.19008909380663205	0.2542960789029416	0.003879695550042562	0.0038796955500425417	-222736.9450503453	0.0	-26499.5044506759
270420000	-248834.55373509965	-26459.121981519354	-222375.43175358028	2031.3993031121615	-5.407522290243833	6805.715682638009	118.62050463951323	0.0015780521163074111	8.075957875729241	0.36200550931406855	0.18896299789505316	0.19090221558331202	0.25812927720756634	0.0038810292931434525	0.003881029293143464	-222375.43175358028	0.0	-26432.035733344757
270450000	-248758.59023259842	-26421.662777125788	-222336.92745547264	2032.5592402708771	-6.567459448959426	6794.284967531991	117.96575671527367	0.0017135157475007	7.714961740705941	0.360540635223031	0.18954153545045122	0.1909480291023496	0.2589698002241683	0.003912225887729541	0.003912225887729558	-222336.92745547264	0.0	-26394.48641884936
270480000	-248540.82875809097	-26399.307983853	-222141.52077423796	2031.6056401128105	-5.613859290892833	6784.09633063559	117.41847245573126	0.001585743338166696	7.896798823243466	0.3638815552694839	0.18878602744757844	0.1912301038747146	0.25610231340822326	0.00393455486540796	0.003934554865407943	-222141.52077423796	0.0	-26371.982163302695
270510000	-248280.16155275947	-26390.785690616383	-221889.3758621431	2032.868849418515	-6.877068596597383	6780.098256767799	120.69410197977946	0.001674388580744801	7.704963652211762	0.3623194726744468	0.1906870134469386	0.18739942532212037	0.25959408855649435	0.0038720872010184174	0.003872087201018408	-221889.3758621431	0.0	-26363.920425734017
270540000	-248056.7983506457	-26383.674858934548	-221673.12349171116	2032.2344917321645	-6.242710910246842	6781.772787870172	116.39147795769924	0.0017050637143113136	7.875029373808165	0.3616630882041606	0.19024813236933807	0.19159778212374307	0.2564909973027585	0.00390970061189705	0.003909700611897055	-221673.12349171116	0.0	-26356.54304146813
270570000	-247833.2816606093	-26355.96746087785	-221477.31419973145	2033.0426812631522	-7.050900441234489	6773.456681918552	119.79695667289926	0.0015866299034203897	8.018027024477442	0.362307182441586	0.19026363993198536	0.19130486680160444	0.2561243108248242	0.003913095397891868	0.003913095397891854	-221477.31419973145	0.0	-26328.78504466997
270600000	-247527.43877288848	-26326.723967132995	-221200.71480575547	2032.4989945033099	-6.507213681392159	6763.95047058854	119.0735419000895	0.0017890690499428516	8.060937363627913	0.36190313009314556	0.19089243199102648	0.19202050879243032	0.2551839291233977	0.003897966263189382	0.003897966263189396	-221200.71480575547	0.0	-26299.67912995088
270630000	-247250.4122756792	-26293.65313462266	-220956.75914105654	2031.8679867149413	-5.876205893023553	6746.122809225183	111.8303772665056	0.0016753854986867995	7.909649760319141	0.3629534224563853	0.19057798452096616	0.1889883589111678	0.25748023411148074	0.0038913798852010075	0.0038913798852009923	-220956.75914105654	0.0	-26266.81663173931
270660000	-246955.36032284994	-26237.364462975373	-220717.99585987456	2031.0145861925453	-5.022805370627566	6716.733127812448	113.47316916781726	0.001472317154709389	7.670821617948176	0.3624878559542864	0.1915265859233221	0.19014069384908414	0.2558448642733075	0.00392425375602721	0.003924253756027234	-220717.99585987456	0.0	-26210.452069333507
270690000	-246578.91507707	-26248.423864335702	-220330.4912127343	2032.1689107020536	-6.177129880135908	6719.007355836755	114.03412766341309	0.0014346027114242668	7.8311430298287785	0.3581020548675763	0.19368046741851266	0.1914680654893461	0.25674941222456515	0.003949448194151732	0.0039494481941517185	-220330.4912127343	0.0	-26221.2907848968
270720000	-246364.47421484318	-26218.855092294438	-220145.61912254876	2032.4401690981924	-6.448388276274727	6711.7609664318825	115.38556130518404	0.0017186827711338883	7.954210404593705	0.36068185120550034	0.1907673002116021	0.18768935281623692	0.2608614957666608	0.0038889477253512307	0.0038889477253512476	-220145.61912254876	0.0	-26192.12558025065
270750000	-246186.76215862867	-26246.860649228664	-219939.9015094	2031.929587459154	-5.9378066372362355	6720.940231846656	114.79746527862248	0.0015407716290450773	7.7058015017282715	0.3585718673564527	0.18886241164730588	0.19097420381788138	0.26159151717836016	0.0038935687984366736	0.003893568798436671	-219939.9015094	0.0	-26220.122967071224
270780000	-246068.15453406764	-26260.187108471237	-219807.9674255964	2031.49977243489	-5.507991612972319	6721.281495795463	116.1675827583456	0.0016108022401242626	7.980785654233937	0.36242672579616253	0.18895546554939746	0.19183119576462476	0.2567866128898156	0.0039465092034087065	0.003946509203408706	-219807.9674255964	0.0	-26233.01476924987
270810000	-246011.59429543352	-26247.823875049096	-219763.77042038442	2032.5221216023426	-6.530340780424922	6719.357183448601	116.9187160377339	0.0016626366898768474	7.782108348178553	0.36193929650508516	0.18926889846821826	0.1917673755710296	0.25702442945566717	0.003885575904302687	0.003885575904302686	-219763.77042038442	0.0	-26221.11208596091
270840000	-245669.2739262011	-26227.423992972934	-219441.84993322816	2031.0198992230376	-5.028118401119855	6709.3861259088935	112.81281938212283	0.0015157431634084254	7.979021964718414	0.3594637049443822	0.19100053893048025	0.19390299184627988	0.255632764278858	0.0039628127995986	0.003962812799598578	-219441.84993322816	0.0	-26200.216037067035
270870000	-245596.42689603232	-26214.824806570592	-219381.60208946172	2032.047380102207	-6.055599280289243	6707.954402210069	115.00735327102277	0.0015758098720310256	7.887061149866017	0.3601810686165985	0.19142894889947182	0.19166576809661934	0.25672421438731097	0.00393036986640417	0.00393036986640417	-219381.60208946172	0.0	-26187.844365640256
270900000	-245352.5770894329	-26205.696071873717	-219146.88101755918	2032.1840742722306	-6.192293450312945	6701.873810855393	117.6118291808778	0.0017213495672069427	7.929559272376122	0.3637806707989065	0.18913000763042478	0.18987708844575005	0.2572122331249195	0.0039240299102257965	0.003924029910225792	-219146.88101755918	0.0	-26178.75078744612
270930000	-245206.417241217	-26183.999741133724	-219022.41750008328	2031.5410436247862	-5.549262802868498	6697.069630078231	113.5365275629957	0.0016640241000719896	7.749040468798747	0.3566672424025459	0.19484006209801166	0.1884388503392201	0.26005384516022323	0.0039021145825432623	0.003902114582543265	-219022.41750008328	0.0	-26157.29647839853
270960000	-245011.42545953032	-26207.678698659598	-218803.74676087074	2032.9211765770215	-6.929395755103769	6704.4494529753065	111.66989860354664	0.0013982482354985967	7.674216874731037	0.361943665232658	0.18910387443565907	0.19093995826212856	0.2580125020695552	0.00392315976227472	0.003923159762274699	-218803.74676087074	0.0	-26180.836424963407
270990000	-244855.5829473579	-26204.418247118632	-218651.1647002393	2032.148509894439	-6.15672907252133	6700.824713857786	113.53609126876401	0.00155412745612399	7.688994590272952	0.3618846699455242	0.19116945120938206	0.18812505464560356	0.25882082419949076	0.003912595685479114	0.003912595685479114	-218651.1647002393	0.0	-26177.64212740279
271020000	-244697.26821691275	-26175.81746165814	-218521.45075525463	2031.5083612788137	-5.516580456896008	6679.890198855934	114.72305019713309	0.0014615258126886748	7.855210351526232	0.3625209726975209	0.190928811102607	0.187345404501623	0.25920481169825	0.00391418244940177	0.003914182449401772	-218521.45075525463	0.0	-26149.064810256277
271050000	-244424.42874684627	-26128.405014656935	-218296.02373218932	2032.347950387785	-6.356169565867276	6665.627519949384	114.3082401932204	0.0016190246042513126	8.007048907555227	0.3609623775327682	0.19253028697928773	0.18877199370674996	0.2577353417811952	0.003948354156950359	0.003948354156950359	-218296.02373218932	0.0	-26101.446198972066
271080000	-244205.5332118524	-26105.37263950946	-218100.16057234292	2032.1829938951273	-6.19121307320961	6654.595519849998	111.63200813448714	0.0015487218161777888	8.08271954958152	0.358981512095267	0.18841948253650506	0.1908037469729497	0.2617952583952793	0.003932312036429723	0.003932312036429717	-218100.16057234292	0.0	-26078.57316655976
271110000	-243940.63255662678	-26093.8371644872	-217846.79539213958	2031.9183030833512	-5.926522261433547	6641.959810345873	113.34942426006711	0.0015253801241163168	7.739103197125214	0.3615733428656378	0.19091579397137382	0.18959474325203274	0.2579161199109568	0.0038991641474808553	0.003899164147480866	-217846.79539213958	0.0	-26067.36872092282
271140000	-243831.18423041573	-26083.46491562953	-217747.7193147862	2032.4590967968854	-6.4673159749677325	6640.224205103852	111.00135634293711	0.0014275371494001001	8.0231762866986	0.360843449077526	0.19031900023724507	0.1860520694329222	0.2627854812523078	0.003926052513301094	0.003926052513301072	-217747.7193147862	0.0	-26056.78155524858
271170000	-243575.65358579834	-26083.397289623495	-217492.25629617483	2031.6869743804962	-5.695193558578467	6634.766027282985	110.62935315290348	0.0015360563418571297	7.826920501835379	0.3598072416861829	0.19132092574645726	0.1895659569541281	0.25930587561323276	0.003931493840659609	0.003931493840659609	-217492.25629617483	0.0	-26056.74312492096
271200000	-243483.74822377	-26073.462684363654	-217410.28553940635	2031.564736376829	-5.572955554911232	6629.781174909251	110.92597464499254	0.0018456994831204522	7.903256331041558	0.36500985573930494	0.18891651915508423	0.18727145079214036	0.25880217431347147	0.003880978227422504	0.003880978227422507	-217410.28553940635	0.0	-26047.149822931697
271230000	-243293.81447563472	-26078.262655921164	-217215.55181971355	2031.92829395884	-5.936513136922258	6628.079505720234	106.86217336203984	0.0013182026896526458	7.717933407650796	0.3590588364945023	0.1886141855473462	0.19137049716500862	0.2609564807931438	0.003935883149054044	0.003935883149054041	-217215.55181971355	0.0	-26051.662938518595
271260000	-243227.9588906146	-26068.44734897096	-217159.51154164365	2031.70875524236	-5.716974420442284	6627.205237134831	113.43065596307864	0.0015870042290667462	7.85077155636227	0.36396609668438773	0.19062139312476475	0.19073215206488006	0.2546803581259683	0.003946697108067248	0.003946697108067246	-217159.51154164365	0.0	-26041.689492148696
271290000	-243061.5505766997	-26058.343192893302	-217003.20738380638	2031.5073195877233	-5.515538765805559	6618.550634403315	110.79092783924523	0.0014743568677403557	7.789675319833284	0.36569264504856036	0.19011431506148596	0.18896569985260267	0.25522734003735176	0.0038961388893591214	0.0038961388893591024	-217003.20738380638	0.0	-26031.996664117523
271320000	-242962.1099824125	-26092.831330923425	-216869.2786514891	2031.7497443515076	-5.757963529589915	6635.039103450811	111.7408205039494	0.0017492788256855125	7.90763402959734	0.3633656641718158	0.18517643025972838	0.19213259817405023	0.2593253073944064	0.00390958597522171	0.0039095859752217195	-216869.2786514891	0.0	-26066.296819637395
271350000	-242765.31031929993	-26059.98494509967	-216705.32537420027	2031.3783363812609	-5.386555559343151	6615.358379292122	108.84952225059912	0.0015624507021753328	7.9209986838269195	0.36128746035602166	0.19098132371056878	0.18772439458109594	0.2600068213523144	0.00392812454180071	0.00392812454180072	-216705.32537420027	0.0	-26033.424446314457
271380000	-242689.42435677245	-26041.106819820805	-216648.31753695165	2031.8023252766402	-5.810544454722503	6606.292410925818	107.70881879468587	0.0014479040634361251	7.874365361499985	0.3546008481808292	0.19037561077814028	0.19481452264081534	0.2602090184002159	0.003987277857721292	0.003987277857721289	-216648.31753695165	0.0	-26014.20357490687
271410000	-242642.323279106	-26046.73118231612	-216595.5920967899	2033.3362188902902	-7.344438068372483	6615.163522504875	110.14763400077848	0.0016120943364007238	7.885677005010015	0.3607628424769804	0.18992152174802163	0.19194543163097139	0.25737020414402706	0.003939672950505541	0.0039396729505055276	-216595.5920967899	0.0	-26020.08918893214
271440000	-242529.53766652942	-26040.652331925758	-216488.88533460366	2031.5708870284263	-5.579106206508641	6611.591266417771	109.42041296127145	0.0014678455121242206	7.615585199234119	0.36484972578604646	0.1896146966801292	0.1888898732934733	0.25664570424035155	0.0038778810802427024	0.003877881080242694	-216488.88533460366	0.0	-26014.505575615036
271470000	-242534.9191309353	-26020.064376424245	-216514.85475451106	2032.9418319618853	-6.950051139967627	6606.763368573638	107.04284002822538	0.001420933899896777	7.826342651567001	0.36042100611579614	0.18921484976484304	0.19325037585642196	0.2571137682629394	0.003955072823650893	0.003955072823650882	-216514.85475451106	0.0	-25993.392613952306
271500000	-242422.60057213964	-25993.92847153503	-216428.6721006046	2031.8925630031367	-5.900782181219029	6595.6251965189895	107.34514723172987	0.001492919318829469	7.741583150311254	0.36046439717415996	0.1946068431429774	0.18945692974477932	0.2554718299380839	0.003939077001591901	0.0039390770015918855	-216428.6721006046	0.0	-25967.422775123432
271530000	-242321.0682827753	-26002.554642084593	-216318.51364069068	2031.2068983594818	-5.215117537564083	6589.68586059598	108.43607622890819	0.001571418505407888	7.920912377230307	0.3674256739341202	0.19003970619112032	0.18873796899571676	0.25379665087904313	0.003937185961187471	0.003937185961187479	-216318.51364069068	0.0	-25976.035994965925
271560000	-242394.47279342345	-25974.792138422323	-216419.68065500114	2032.006933869107	-6.015153047189187	6574.220718809817	107.81241037781889	0.0015389927661596415	7.915534252011221	0.36478090958490955	0.19182719779837665	0.18564437343161594	0.25774751918509836	0.003956868256813938	0.003956868256813923	-216419.68065500114	0.0	-25948.20826101945
271590000	-242235.60153322143	-25948.981351522303	-216286.62018169914	2031.626916002286	-5.635135180368252	6563.389205928967	106.59446780708018	0.0016631038074010043	7.916387807067879	0.3639054909056905	0.18813535354728705	0.19054541718582257	0.25741373836120035	0.003930247968677856	0.003930247968677874	-216286.62018169914	0.0	-25922.628658469876
271620000	-242237.74884176464	-25934.86609120065	-216302.882750564	2031.708080713753	-5.716299891835206	6568.802921951996	109.04889565382678	0.001481872802043849	7.763303477519806	0.36415203971622	0.1901929933667276	0.18953513427874705	0.2561198326383059	0.00391071481827724	0.003910714818277245	-216302.882750564	0.0	-25908.63351409208
271650000	-242135.56751493193	-25899.362177889514	-216236.20533704243	2033.4337212733512	-7.441940451433538	6551.508576862958	105.99054897029946	0.001570901660025861	7.835267616096489	0.35694386653662785	0.1920637070830552	0.19149445432322126	0.25949797205709646	0.003947916254502014	0.00394791625450202	-216236.20533704243	0.0	-25872.960362478607
271680000	-242036.06810875528	-25869.31518896901	-216166.75291978626	2031.902370575963	-5.910589754045304	6525.829442915675	107.33550914667873	0.0014724176018694934	7.8365852646847705	0.3646581717235574	0.19197438840255346	0.19031273709728375	0.25305470277660613	0.003979708151286866	0.003979708151286845	-216166.75291978626	0.0	-25842.78851699651
271710000	-241805.64990665155	-25842.195826652034	-215963.45407999953	2033.6156018329013	-7.623821010983647	6516.4217621164	104.9379721897639	0.001610658088278026	8.0615371401973	0.3603947607940437	0.19091470266335334	0.1926211829752592	0.2560693535673443	0.003985586631806329	0.003985586631806334	-215963.45407999953	0.0	-25815.64154523057
271740000	-241696.5969166273	-25831.561079072766	-215865.03583755455	2031.6678650800736	-5.6760842581559245	6509.256387923767	105.1763510884061	0.001624126746627204	7.741559561528637	0.36024384417519945	0.19023587768766384	0.19210666563016437	0.257413612506973	0.004029455596358677	0.004029455596358681	-215865.03583755455	0.0	-25804.80965022501
271770000	-241574.35916230144	-25878.24417423106	-215696.1149880704	2032.660888137083	-6.66910731516532	6529.48442183863	104.67804142292486	0.0016802171516379209	7.7919475901397135	0.3615908610400917	0.18694169990273263	0.18960038642727015	0.2618670526299061	0.003998940825664418	0.0039989408256644295	-215696.1149880704	0.0	-25851.60968164612
271800000	-241480.04401131452	-25883.95161098798	-215596.09240032654	2032.19620098823	-6.204420166312275	6529.164558595283	106.80912872532924	0.0018058855929251165	7.80018730768898	0.3667903971724183	0.18595580366779801	0.19047306501799238	0.25678073414179203	0.004009592889246518	0.004009592889246528	-215596.09240032654	0.0	-25857.22544456134
271830000	-241424.98238586079	-25878.325987719156	-215546.65639814164	2031.947153789501	-5.955372967583344	6528.431627339401	105.72554867304243	0.0015870797521784176	7.662418841312271	0.36131215722365156	0.19140432934166565	0.1912015277182267	0.25608198571645685	0.003969068529681923	0.00396906852968192	-215546.65639814164	0.0	-25851.912499985516
271860000	-241214.81363471688	-25896.64209535296	-215318.17153936392	2032.843221441815	-6.851440619897403	6532.288171596625	108.76501427241402	0.0017439553534165412	7.505154054128738	0.3615116332750735	0.1907140506902497	0.1902455126042589	0.25752880343041884	0.003971728425003254	0.003971728425003246	-215318.17153936392	0.0	-25870.201740201734
271890000	-241143.06157048207	-25895.33808455204	-215247.72348593004	2032.5881865290357	-6.596405707118038	6539.7949511384	110.19643054494722	0.0014505450432568154	7.884608373668256	0.3619765089010791	0.18707057894560966	0.1876952491220381	0.263257663031274	0.003934461191561107	0.003934461191561106	-215247.72348593004	0.0	-25869.021981589307
271920000	-241022.29420775975	-25894.524299857792	-215127.76990790197	2031.8081860025884	-5.816405180670699	6533.231257860628	104.69784267800559	0.0014925764965290406	7.797249789351083	0.355495382632851	0.18966453317291437	0.19276689699345603	0.2620731872007794	0.003928309598617931	0.00392830959861793	-215127.76990790197	0.0	-25868.344330675212
271950000	-240688.61976582365	-25883.397373189433	-214805.22239263423	2030.938582465846	-4.946801643928211	6523.770931597543	102.09742480434993	0.0015326253331849346	7.882185001522505	0.3574151153095887	0.19210503015569275	0.19082377973805417	0.2596560747966652	0.003956240334758611	0.003956240334758606	-214805.22239263423	0.0	-25857.075019041862
271980000	-240541.90818434252	-25878.965412061247	-214662.94277228127	2031.8425198702575	-5.850739048339847	6529.526142419412	104.77812041963396	0.0016875693980374677	7.789565809332622	0.3625957036634255	0.19062746650331136	0.18974670265878482	0.2570301271744791	0.0039912333760959064	0.00399123337609592	-214662.94277228127	0.0	-25852.38159521898
272010000	-240370.51564616355	-25863.595505329504	-214506.92014083403	2033.0450685286937	-7.053287706776018	6522.19345500196	103.32200389313748	0.0015209038528192552	8.07432463733634	0.35643906142298504	0.1916765943278882	0.1909317639822951	0.2609525802668325	0.003982606616992818	0.003982606616992831	-214506.92014083403	0.0	-25837.051393508613
272040000	-240115.14663128665	-25867.646576666375	-214247.50005462026	2031.7506929258923	-5.7589121039745805	6504.1817300223765	103.61498059340701	0.001588726543575742	7.812410242282392	0.36046655913168607	0.1934256324355622	0.18831516465458606	0.25779264377816624	0.003979459800426276	0.003979459800426286	-214247.50005462026	0.0	-25841.246382985224
272070000	-239850.68753419493	-25855.749856242852	-213994.93767795208	2032.6959747681271	-6.704193946209443	6505.081265035955	103.58614991864498	0.001724740164796419	7.857950101954334	0.3604139057047133	0.19180296433607102	0.1905901059917999	0.2571930239674162	0.003921357165052232	0.003921357165052239	-213994.93767795208	0.0	-25829.72186068054
272100000	-239639.4575761333	-25804.437893604016	-213835.0196825293	2031.483058974284	-5.491278152366249	6485.300316995365	104.87782335915543	0.0016439358102600073	7.73564094419024	0.3642411791135522	0.18351831755080006	0.19322261117994693	0.2590178921557011	0.003955897742183078	0.003955897742183083	-213835.0196825293	0.0	-25778.271507269816
272130000	-239209.27877945238	-25775.433053838417	-213433.84572561397	2032.6043271406363	-6.612546318718614	6474.347707914446	102.14382585005387	0.0016898331390239765	7.561930841899503	0.36360840094985686	0.18992082132893875	0.1872548723167953	0.25921590540440914	0.003963746626153079	0.0039637466261530805	-213433.84572561397	0.0	-25749.321459161285
272160000	-239154.0750405634	-25753.867168764038	-213400.20787179936	2030.7082001883311	-4.716419366413447	6469.764981616444	103.13322887462664	0.0015191783842894327	7.6616806052816395	0.36191321426351236	0.19050933019127037	0.1872100027487985	0.26036745279641893	0.0039967347191156005	0.003996734719115607	-213400.20787179936	0.0	-25727.524605702944
272190000	-238936.75874155798	-25751.572436156417	-213185.18630540156	2031.9522935244258	-5.96051270250814	6473.583937452787	101.38099987095411	0.0015573234486947207	7.633041312055946	0.36402089493284545	0.18763384400315372	0.1934350724731739	0.25491018859082726	0.0040254134643603195	0.004025413464360319	-213185.18630540156	0.0	-25725.04899750649
272220000	-238615.85331633504	-25775.78462157449	-212840.06869476056	2031.8119232450292	-5.82014242311152	6482.546998118584	101.52117673778261	0.0016531687752282264	8.068792124022462	0.35994752530552554	0.1920595099477467	0.1879419802123173	0.2600509845344107	0.003970758291257621	0.003970758291257613	-212840.06869476056	0.0	-25749.49226797387
272250000	-238406.63646817184	-25788.218450344633	-212618.4180178272	2031.7600727335257	-5.768291911608003	6492.612432529038	103.35722719949892	0.001787309090105983	7.731144028333337	0.3583370735547924	0.19271064290576398	0.19225427321663918	0.2566980103228046	0.003943932614815578	0.003943932614815567	-212618.4180178272	0.0	-25762.11833309744
272280000	-238201.14148310188	-25770.24631047496	-212430.89517262692	2032.3435342728092	-6.351753450891465	6486.380902000039	102.21642125467174	0.0016772437816564858	7.776883046119266	0.358515973534334	0.1881799805778419	0.19136484207663176	0.2619392038111925	0.003925983143764632	0.0039259831437646366	-212430.89517262692	0.0	-25744.290350683023
272310000	-237933.6392399766	-25757.270577461033	-212176.36866251557	2032.0492702982494	-6.057489476331739	6481.70906770833	103.66222495308094	0.001637893106404435	7.852151870559262	0.3589393656753604	0.18951805013904122	0.1921410140771895	0.259401570108409	0.003935996311531823	0.003935996311531838	-212176.36866251557	0.0	-25731.236275301726
272340000	-237720.8230098776	-25746.21309989879	-211974.6099099788	2031.66220325174	-5.670422429822338	6480.540352483984	104.2014370268904	0.0016111268008804028	7.579168582073518	0.36592495821359694	0.18909167485251505	0.18659427337991316	0.2583890935539751	0.00391410927501953	0.003914109275019537	-211974.6099099788	0.0	-25720.38178008353
272370000	-237534.0940205191	-25764.539074679287	-211769.5549458398	2032.7722866662662	-6.780505844348454	6488.879273159459	102.27492097378442	0.0014969080409845458	7.795498551042134	0.36171361212402625	0.19019098772808246	0.19246564978588954	0.25562975036200175	0.003950163622284657	0.003950163622284677	-211769.5549458398	0.0	-25738.40913167779
272400000	-237171.55783355772	-25758.376269510907	-211413.1815640468	2032.0053205787879	-6.013539756870159	6481.178119557874	100.63331290027043	0.0016483428081499598	7.703490171748584	0.36430533701617485	0.1906335350863003	0.19043886149785796	0.2546222663996669	0.003944548858480677	0.003944548858480678	-211413.1815640468	0.0	-25732.34911819666
272430000	-236969.07854992637	-25725.352798471893	-211243.72575145448	2032.2152515189869	-6.2234706970691605	6467.16140517663	102.79236327470784	0.0015714706784623741	7.849673227708768	0.3654997583640294	0.18761362714786112	0.19291167245912888	0.2539749420289807	0.003952113638622665	0.00395211363862266	-211243.72575145448	0.0	-25699.27737894425
272460000	-236847.44140912927	-25729.415328402538	-211118.02608072673	2032.2845468228784	-6.2927660009606825	6474.778793645793	102.17104759399642	0.001673229771325191	7.609209915823008	0.353892908757774	0.19466307157407337	0.19162117315261842	0.25982284651553433	0.003960864453099571	0.0039608644530995715	-211118.02608072673	0.0	-25703.310507118727
272490000	-236743.93744290774	-25696.32401257232	-211047.61343033542	2032.7310429828965	-6.739262160978797	6459.760864063883	102.80708103812556	0.001487982605258051	7.807378816862414	0.3617258735290621	0.19184052015485184	0.1905832662939188	0.2558503400221674	0.003935284856279939	0.0039352848562799435	-211047.61343033542	0.0	-25670.39711223493
272520000	-236588.98840147685	-25683.815647945503	-210905.17275353134	2032.6432207302696	-6.651439908351904	6451.5013216804955	101.33625408652563	0.0015053391810791713	7.75073422034228	0.37201800241333355	0.18532449584471808	0.18749017842969257	0.255167323312256	0.003948737582704742	0.003948737582704728	-210905.17275353134	0.0	-25657.85868925133
272550000	-236407.5650474211	-25696.62355868434	-210710.94148873677	2032.03770053962	-6.045919717702191	6452.725195844236	100.64118165704224	0.0014970204122956745	7.728998618482481	0.36451757574638677	0.18949134389437441	0.19039236723092012	0.25559871312831894	0.003940569671878623	0.00394056967187861	-210710.94148873677	0.0	-25670.727182617018
272580000	-236272.40590014553	-25676.8542403725	-210595.55165977302	2033.1738686324795	-7.182087810561825	6445.519415545794	101.32761418837126	0.0015059484753198091	7.761055884686328	0.3565248539276286	0.19190957242301548	0.1943169217833313	0.2572486518660249	0.0039246365173466365	0.00392463651734662	-210595.55165977302	0.0	-25651.076704662137
272610000	-236104.52002881223	-25670.69409315899	-210433.82593565324	2032.490693439489	-6.49891261757125	6439.894490728209	105.17926729215033	0.0016199519984322992	7.830336337202859	0.35352703564093063	0.19264030641935084	0.19163235978408708	0.26220029815563156	0.003983346523145935	0.003983346523145948	-210433.82593565324	0.0	-25644.500385500258
