name	state
A/swine/Illinois/A02478510/2019|A_/_H3N2|unassigned|2019-05-22|MP|7|EPI_ISL_369153	Illinois
A/swine/Michigan/A02479299/2020|A_/_H3N2|unassigned|2020-05-01|MP|7|EPI_ISL_501672	Michigan
A/swine/Ohio/OH20-25753/2020|A_/_H3N2|3C.3a|2020-12-07|MP|7|EPI_ISL_17373122	Ohio
A/swine/Ohio/OH20-26246/2020|A_/_H3N2|3C.3a|2020-12-14|MP|7|EPI_ISL_17373125	Ohio
A/swine/Ohio/OH-16296/2021|A_/_H3N2|unassigned|2021-07-07|MP|7|EPI_ISL_17471848	Ohio
A/swine/Ohio/OH-16295/2021|A_/_H3N2|unassigned|2021-07-07|MP|7|EPI_ISL_17471847	Ohio
A/swine/Ohio/OH-7351/2021|A_/_H3N2|unassigned|2021-04-01|MP|7|EPI_ISL_17471929	Ohio
A/swine/Indiana/A02478727/2019|A_/_H3N2|unassigned|2019-10-04|MP|7|EPI_ISL_399407	Indiana
A/swine/Iowa/A02479154/2020|A_/_H3N2|unassigned|2020-03-19|MP|7|EPI_ISL_504086	Iowa
A/swine/Indiana/A02479023/2020|A_/_H3N2|unassigned|2020-01-21|MP|7|EPI_ISL_501282	Indiana
A/swine/Illinois/A02479016/2020|A_/_H3N2|unassigned|2020-01-20|MP|7|EPI_ISL_501281	Illinois
A/swine/Indiana/A02479428/2020|A_/_H3N2|unassigned|2020-06-04|MP|7|EPI_ISL_499202	Indiana
A/swine/Ohio/OH20-25168/2020|A_/_H3N2|3C.3a|2020-11-25|MP|7|EPI_ISL_17373120	Ohio
A/swine/Pennsylvania/A02524956/2020|A_/_H3N2|unassigned|2020-12-02|MP|7|EPI_ISL_4081848	Pennsylvania
A/swine/Iowa/C39563/2022|A_/_H3N2|unassigned|2022-04-22|MP|7|EPI_ISL_14874535	Iowa
A/swine/Indiana/A01812305/2020|A_/_H3N2|unassigned|2020-04-24|MP|7|EPI_ISL_502919	Indiana
A/swine/Missouri/A02525202/2021|A_/_H3N2|unassigned|2021-02-23|MP|7|EPI_ISL_4082056	Missouri
A/swine/Indiana/A02479161/2020|A_/_H3N2|unassigned|2020-03-24|MP|7|EPI_ISL_504133	Indiana
A/swine/Ohio/OH20-10493/2020|A_/_H3N2|3C.3a|2020-05-22|MP|7|EPI_ISL_17373083	Ohio
A/swine/Ohio/OH20-10115/2020|A_/_H3N2|3C.3a|2020-05-19|MP|7|EPI_ISL_17373082	Ohio
A/swine/Ohio/OH20-10685/2020|A_/_H3N2|3C.3a|2020-05-27|MP|7|EPI_ISL_17373085	Ohio
A/swine/Ohio/OH20-11097/2020|A_/_H3N2|3C.3a|2020-06-01|MP|7|EPI_ISL_17373087	Ohio
A/swine/Ohio/OH20-10686/2020|A_/_H3N2|3C.3a|2020-05-27|MP|7|EPI_ISL_17373086	Ohio
A/swine/Ohio/OH20-17380/2020|A_/_H3N2|3C.3a|2020-08-14|MP|7|EPI_ISL_17373099	Ohio
A/swine/Ohio/OH20-6741/2020|A_/_H3N2|3C.3a|2020-03-30|MP|7|EPI_ISL_17373133	Ohio
A/swine/Ohio/OH20-6892/2020|A_/_H3N2|3C.3a|2020-04-01|MP|7|EPI_ISL_17373134	Ohio
A/swine/Ohio/OH20-8521/2020|A_/_H3N2|3C.3a|2020-04-29|MP|7|EPI_ISL_17373138	Ohio
A/swine/Indiana/A02524539/2020|A_/_H3N2|unassigned|2020-08-07|MP|7|EPI_ISL_707226	Indiana
A/swine/Ohio/OH20-15002/2020|A_/_H3N2|3C.3a|2020-07-14|MP|7|EPI_ISL_17373094	Ohio
A/swine/Ohio/OH20-22800/2020|A_/_H3N2|3C.3a|2020-10-22|MP|7|EPI_ISL_17373102	Ohio
A/swine/Illinois/A02478564/2019|A_/_H3N2|unassigned|2019-06-21|MP|7|EPI_ISL_372918	Illinois
A/swine/Iowa/A02524509/2020|A_/_H3N2|unassigned|2020-07-29|MP|7|EPI_ISL_707115	Iowa
A/swine/Indiana/A02479148/2020|A_/_H3N2|unassigned|2020-03-18|MP|7|EPI_ISL_504079	Indiana
A/swine/Indiana/A02478980/2020|A_/_H3N2|unassigned|2020-01-06|MP|7|EPI_ISL_502043	Indiana
A/swine/Indiana/A01812314/2020|A_/_H3N2|unassigned|2020-12-14|MP|7|EPI_ISL_4081941	Indiana
A/swine/Illinois/A02524485/2020|A_/_H3N2|unassigned|2020-07-10|MP|7|EPI_ISL_700971	Illinois
A/swine/Indiana/A02479057/2020|A_/_H3N2|unassigned|2020-02-12|MP|7|EPI_ISL_503731	Indiana
A/swine/Ohio/OH20-15586/2020|A_/_H3N2|3C.3a|2020-07-22|MP|7|EPI_ISL_17373095	Ohio
A/swine/Iowa/A02636299/2021|A_/_H3N2|unassigned|2021-10-01|MP|7|EPI_ISL_14770774	Iowa
A/swine/Iowa/A02248046/2021|A_/_H3N2|unassigned|2021-12-01|MP|7|EPI_ISL_14769985	Iowa
A/swine/Iowa/A02636612/2022|A_/_H3N2|unassigned|2022-04-04|MP|7|EPI_ISL_14835651	Iowa
A/swine/Iowa/A02524639/2020|A_/_H3N2|unassigned|2020-09-16|MP|7|EPI_ISL_697547	Iowa
A/swine/Iowa/A02636490/2022|A_/_H3N2|unassigned|2022-02-14|MP|7|EPI_ISL_14777813	Iowa
A/swine/Iowa/A02636493/2022|A_/_H3N2|unassigned|2022-02-15|MP|7|EPI_ISL_14777887	Iowa
A/swine/Iowa/A02635704/2021|A_/_H3N2|unassigned|2021-04-15|MP|7|EPI_ISL_4083617	Iowa
A/swine/Iowa/A02636647/2022|A_/_H3N2|unassigned|2022-04-20|MP|7|EPI_ISL_14835649	Iowa
A/swine/Arizona/A02524632/2020|A_/_H3N2|unassigned|2020-09-11|MP|7|EPI_ISL_697530	Arizona
A/swine/Ohio/OH20-23119/2020|A_/_H3N2|3C.3a|2020-10-27|MP|7|EPI_ISL_17373103	Ohio
A/swine/Ohio/OH20-25043/2020|A_/_H3N2|3C.3a|2020-11-24|MP|7|EPI_ISL_17373117	Ohio
A/swine/Ohio/OH20-23834/2020|A_/_H3N2|3C.3a|2020-11-05|MP|7|EPI_ISL_17373106	Ohio
A/swine/Missouri/A02524505/2020|A_/_H3N2|unassigned|2020-07-27|MP|7|EPI_ISL_707119	Missouri
A/swine/California/A01104142/2020|A_/_H3N2|unassigned|2020-08-25|MP|7|EPI_ISL_707338	California
A/swine/Ohio/OH-13621/2021|A_/_H3N2|3C.3a|2021-06-09|MP|7|EPI_ISL_17471818	Ohio
A/swine/Ohio/OH20-25292/2020|A_/_H3N2|3C.3a|2020-12-01|MP|7|EPI_ISL_17373121	Ohio
A/swine/Ohio/OH-17708/2021|A_/_H3N2|3C.3a|2021-07-27|MP|7|EPI_ISL_17471849	Ohio
A/swine/Ohio/OH-20566/2021|A_/_H3N2|unassigned|2021-09-07|MP|7|EPI_ISL_17471885	Ohio
A/swine/Missouri/A02524544/2020|A_/_H3N2|unassigned|2020-08-14|MP|7|EPI_ISL_707240	Missouri
A/swine/Ohio/OH-25591/2021|A_/_H3N2|unassigned|2021-11-02|MP|7|EPI_ISL_17471893	Ohio
A/swine/North_Carolina/A02636571/2022|A_/_H3N2|unassigned|2022-03-16|MP|7|EPI_ISL_14779636	North_Carolina
A/swine/North_Carolina/A02636673/2022|A_/_H3N2|unassigned|2022-05-05|MP|7|EPI_ISL_14224160	North_Carolina
A/swine/Iowa/A02524447/2020|A_/_H3N2|unassigned|2020-06-26|MP|7|EPI_ISL_499263	Iowa
A/swine/Ohio/OH20-25166/2020|A_/_H3N2|3C.3a|2020-11-25|MP|7|EPI_ISL_17373119	Ohio
A/swine/Ohio/OH20-24338/2020|A_/_H3N2|3C.3a|2020-11-13|MP|7|EPI_ISL_17373110	Ohio
A/swine/Ohio/OH20-26583/2020|A_/_H3N2|3C.3a|2020-12-16|MP|7|EPI_ISL_17373126	Ohio
A/swine/Ohio/OH-1033/2021|A_/_H3N2|3C.3a|2021-01-15|MP|7|EPI_ISL_17471722	Ohio
A/swine/Ohio/OH-1059/2021|A_/_H3N2|unassigned|2021-01-15|MP|7|EPI_ISL_17471794	Ohio
A/swine/Ohio/OH-20511/2021|A_/_H3N2|3C.3a|2021-09-03|MP|7|EPI_ISL_17471855	Ohio
A/swine/Indiana/OH-5789/2021|A_/_H3N2|3C.3a|2021-03-18|MP|7|EPI_ISL_17471718	Indiana
A/swine/Indiana/OH-7093/2021|A_/_H3N2|3C.3a|2021-03-29|MP|7|EPI_ISL_17471719	Indiana
A/swine/North_Carolina/A02711812/2022|A_/_H3N2|unassigned|2022-04-27|MP|7|EPI_ISL_14224149	North_Carolina
A/swine/North_Carolina/A02636370/2022|A_/_H3N2|unassigned|2022-01-05|MP|7|EPI_ISL_14775405	North_Carolina
A/swine/North_Carolina/A02525094/2021|A_/_H3N2|unassigned|2021-01-15|MP|7|EPI_ISL_4081971	North_Carolina
A/swine/North_Carolina/A02524478/2020|A_/_H3N2|unassigned|2020-07-01|MP|7|EPI_ISL_700969	North_Carolina
A/swine/Minnesota/A02246907/2021|A_/_H3N2|unassigned|2021-12-29|MP|7|EPI_ISL_14769982	Minnesota
A/swine/Ohio/OH20-16985/2020|A_/_H3N2|3C.3a|2020-08-10|MP|7|EPI_ISL_17373098	Ohio
A/swine/Ohio/A02524859/2020|A_/_H3N2|unassigned|2020-11-04|MP|7|EPI_ISL_4081680	Ohio
A/swine/Indiana/F113096/2022|A_/_H3N2|3C.3a|2022-11-02|MP|7|EPI_ISL_17086449	Indiana
A/swine/Illinois/F78322/2022|A_/_H3N2|unassigned|2022-08-18|MP|7|EPI_ISL_15620431	Illinois
A/swine/Iowa/G43216/2023|A_/_H3N2|3C.3a|2023-05-01|MP|7|EPI_ISL_18144132	Iowa
A/swine/Indiana/F105526/2022|A_/_H3N2|3C.3a|2022-11-07|MP|7|EPI_ISL_16886672	Indiana
A/swine/Ohio/OH20-24176/2020|A_/_H3N2|3C.3a|2020-11-12|MP|7|EPI_ISL_17373109	Ohio
A/swine/Ohio/A02636113/2021|A_/_H3N2|unassigned|2021-09-02|MP|7|EPI_ISL_6795214	Ohio
A/swine/Missouri/A02525068/2021|A_/_H3N2|unassigned|2021-01-07|MP|7|EPI_ISL_4081952	Missouri
A/swine/Iowa/A02479026/2020|A_/_H3N2|unassigned|2020-01-22|MP|7|EPI_ISL_501283	Iowa
A/swine/Minnesota/A02245661/2020|A_/_H3N2|unassigned|2020-05-27|MP|7|EPI_ISL_502053	Minnesota
A/swine/Indiana/A02636107/2021|A_/_H3N2|unassigned|2021-09-02|MP|7|EPI_ISL_6785604	Indiana
A/swine/Michigan/A02635708/2021|A_/_H3N2|unassigned|2021-04-20|MP|7|EPI_ISL_4083624	Michigan
A/swine/North_Carolina/A02479237/2020|A_/_H3N2|unassigned|2020-04-16|MP|7|EPI_ISL_502851	North_Carolina
A/swine/Indiana/A02525078/2021|A_/_H3N2|unassigned|2021-01-05|MP|7|EPI_ISL_4081927	Indiana
A/swine/Indiana/A02245886/2021|A_/_H3N2|unassigned|2021-03-17|MP|7|EPI_ISL_4083267	Indiana
A/swine/Indiana/A02636329/2022|A_/_H3N2|unassigned|2022-01-17|MP|7|EPI_ISL_14775404	Indiana
A/swine/Iowa/A02524689/2020|A_/_H3N2|unassigned|2020-10-01|MP|7|EPI_ISL_697649	Iowa
A/swine/Michigan/A02246908/2021|A_/_H3N2|unassigned|2021-12-30|MP|7|EPI_ISL_14769992	Michigan
A/swine/North_Carolina/USDA-A02978569/2023|A_/_H3N2|unassigned|2023-10-11|MP|7|EPI_ISL_18758900	North_Carolina
A/swine/North_Carolina/A02862772/2024|A_/_H3N2|unassigned|2024-07-22|MP|7|EPI_ISL_20347497	North_Carolina
A/swine/Indiana/24TOSU0948/2024|A_/_H3N2|3C.3a|2024-06-13|MP|7|EPI_ISL_19333748	Indiana
A/swine/Indiana/24TOSU0617/2024|A_/_H3N2|3C.3a|2024-06-13|MP|7|EPI_ISL_19332086	Indiana
A/swine/Indiana/24TOSU0622/2024|A_/_H3N2|3C.3a|2024-06-13|MP|7|EPI_ISL_19332087	Indiana
A/swine/Indiana/24TOSU0612/2024|A_/_H3N2|3C.3a|2024-06-13|MP|7|EPI_ISL_19332084	Indiana
A/swine/Indiana/24TOSU0616/2024|A_/_H3N2|3C.3a|2024-06-13|MP|7|EPI_ISL_19332085	Indiana
A/swine/Indiana/24TOSU0603/2024|A_/_H3N2|3C.3a|2024-06-13|MP|7|EPI_ISL_19332080	Indiana
A/swine/Indiana/24TOSU0645/2024|A_/_H3N2|3C.3a|2024-06-13|MP|7|EPI_ISL_19332092	Indiana
A/swine/Indiana/24TOSU0684/2024|A_/_H3N2|3C.3a|2024-06-13|MP|7|EPI_ISL_19332093	Indiana
A/swine/Indiana/24TOSU0635/2024|A_/_H3N2|3C.3a|2024-06-13|MP|7|EPI_ISL_19332090	Indiana
A/swine/Indiana/24TOSU0629/2024|A_/_H3N2|3C.3a|2024-06-13|MP|7|EPI_ISL_19332088	Indiana
A/swine/Indiana/24TOSU0630/2024|A_/_H3N2|3C.3a|2024-06-13|MP|7|EPI_ISL_19332089	Indiana
A/swine/Ohio/24TOSU1660/2024|A_/_H3N2|3C.3a|2024-05-25|MP|7|EPI_ISL_19332135	Ohio
A/swine/Ohio/24TOSU1633/2024|A_/_H3N2|3C.3a|2024-05-25|MP|7|EPI_ISL_19332132	Ohio
A/swine/Ohio/24TOSU1653/2024|A_/_H3N2|3C.3a|2024-05-25|MP|7|EPI_ISL_19332133	Ohio
A/swine/Ohio/24TOSU1630/2024|A_/_H3N2|3C.3a|2024-05-25|MP|7|EPI_ISL_19332130	Ohio
A/swine/Ohio/24TOSU1442/2024|A_/_H3N2|3C.3a|2024-05-12|MP|7|EPI_ISL_19332129	Ohio
A/swine/Ohio/24TOSU1767/2024|A_/_H3N2|3C.3a|2024-06-01|MP|7|EPI_ISL_19332138	Ohio
A/swine/Ohio/24TOSU1768/2024|A_/_H3N2|3C.3a|2024-06-01|MP|7|EPI_ISL_19332139	Ohio
A/swine/Ohio/24TOSU1661/2024|A_/_H3N2|3C.3a|2024-05-25|MP|7|EPI_ISL_19332136	Ohio
A/swine/Ohio/24TOSU1683/2024|A_/_H3N2|3C.3a|2024-05-25|MP|7|EPI_ISL_19332137	Ohio
A/swine/Indiana/24TOSU0772/2024|A_/_H3N2|3C.3a|2024-06-13|MP|7|EPI_ISL_19332103	Indiana
A/swine/Indiana/24TOSU0764/2024|A_/_H3N2|unassigned|2024-06-13|MP|7|EPI_ISL_19332100	Indiana
A/swine/Indiana/24TOSU0765/2024|A_/_H3N2|3C.3a|2024-06-13|MP|7|EPI_ISL_19332101	Indiana
A/swine/Indiana/24TOSU0745/2024|A_/_H3N2|3C.3a|2024-06-13|MP|7|EPI_ISL_19332098	Indiana
A/swine/Indiana/24TOSU0759/2024|A_/_H3N2|3C.3a|2024-06-13|MP|7|EPI_ISL_19332099	Indiana
A/swine/Indiana/24TOSU0726/2024|A_/_H3N2|3C.3a|2024-06-13|MP|7|EPI_ISL_19332097	Indiana
A/swine/Indiana/24TOSU0823/2024|A_/_H3N2|3C.3a|2024-06-13|MP|7|EPI_ISL_19332110	Indiana
A/swine/Indiana/24TOSU0822/2024|A_/_H3N2|3C.3a|2024-06-13|MP|7|EPI_ISL_19332109	Indiana
A/swine/Indiana/24TOSU0808/2024|A_/_H3N2|3C.3a|2024-06-13|MP|7|EPI_ISL_19332107	Indiana
A/swine/Indiana/24TOSU0777/2024|A_/_H3N2|3C.3a|2024-06-13|MP|7|EPI_ISL_19332105	Indiana
A/swine/Indiana/24TOSU0867/2024|A_/_H3N2|3C.3a|2024-06-13|MP|7|EPI_ISL_19332116	Indiana
A/swine/Indiana/24TOSU0869/2024|A_/_H3N2|3C.3a|2024-06-13|MP|7|EPI_ISL_19332117	Indiana
A/swine/Indiana/24TOSU0838/2024|A_/_H3N2|unassigned|2024-06-13|MP|7|EPI_ISL_19332114	Indiana
A/swine/Indiana/24TOSU0865/2024|A_/_H3N2|3C.3a|2024-06-13|MP|7|EPI_ISL_19332115	Indiana
A/swine/Indiana/24TOSU0898/2024|A_/_H3N2|3C.3a|2024-06-13|MP|7|EPI_ISL_19332122	Indiana
A/swine/Indiana/24TOSU0896/2024|A_/_H3N2|3C.3a|2024-06-13|MP|7|EPI_ISL_19332121	Indiana
A/swine/Ohio/24TOSU2685/2024|A_/_H3N2|3C.3a|2024-07-11|MP|7|EPI_ISL_19815594	Ohio
A/swine/Kentucky/24TOSU2270/2024|A_/_H3N2|3C.3a|2024-07-03|MP|7|EPI_ISL_19815592	Kentucky
A/swine/Indiana/24TOSU2889/2024|A_/_H3N2|unassigned|2024-07-23|MP|7|EPI_ISL_19815586	Indiana
A/swine/Indiana/24TOSU2900/2024|A_/_H3N2|unassigned|2024-07-23|MP|7|EPI_ISL_19815587	Indiana
A/swine/Indiana/24TOSU1942/2024|A_/_H3N2|3C.3a|2024-06-20|MP|7|EPI_ISL_19815614	Indiana
A/swine/Indiana/24TOSU1930/2024|A_/_H3N2|3C.3a|2024-06-20|MP|7|EPI_ISL_19815612	Indiana
A/swine/Indiana/24TOSU1003/2024|A_/_H3N2|3C.3a|2024-06-18|MP|7|EPI_ISL_19815610	Indiana
A/swine/Indiana/24TOSU1928/2024|A_/_H3N2|3C.3a|2024-06-20|MP|7|EPI_ISL_19815611	Indiana
A/swine/Illinois/24TOSU2125/2024|A_/_H3N2|3C.3a|2024-06-26|MP|7|EPI_ISL_19815609	Illinois
A/swine/Illinois/24TOSU2017/2024|A_/_H3N2|3C.3a|2024-06-26|MP|7|EPI_ISL_19815606	Illinois
A/swine/Ohio/24TOSU2692/2024|A_/_H3N2|3C.3a|2024-07-11|MP|7|EPI_ISL_19815564	Ohio
A/swine/Illinois/24TOSU2006/2024|A_/_H3N2|3C.3a|2024-06-26|MP|7|EPI_ISL_19815560	Illinois
A/swine/Illinois/24TOSU2043/2024|A_/_H3N2|3C.3a|2024-06-26|MP|7|EPI_ISL_19815580	Illinois
A/swine/Indiana/24TOSU1913/2024|A_/_H3N2|3C.3a|2024-06-21|MP|7|EPI_ISL_19815578	Indiana
A/swine/Illinois/24TOSU2048/2024|A_/_H3N2|3C.3a|2024-06-26|MP|7|EPI_ISL_19815579	Illinois
A/swine/Indiana/24TOSU1931/2024|A_/_H3N2|3C.3a|2024-06-20|MP|7|EPI_ISL_19815576	Indiana
A/swine/Indiana/24TOSU1929/2024|A_/_H3N2|3C.3a|2024-06-20|MP|7|EPI_ISL_19815577	Indiana
A/swine/Indiana/24TOSU2897/2024|A_/_H3N2|unassigned|2024-07-23|MP|7|EPI_ISL_19815568	Indiana
A/swine/Indiana/24TOSU2844/2024|A_/_H3N2|3C.3a|2024-07-18|MP|7|EPI_ISL_19815569	Indiana
A/swine/Indiana/24TOSU2656/2024|A_/_H3N2|3C.3a|2024-07-12|MP|7|EPI_ISL_19815618	Indiana
A/swine/Indiana/24TOSU2655/2024|A_/_H3N2|3C.3a|2024-07-12|MP|7|EPI_ISL_19815617	Indiana
A/swine/Indiana/24TOSU0610/2024|A_/_H3N2|3C.3a|2024-06-13|MP|7|EPI_ISL_19332083	Indiana
A/swine/Indiana/24TOSU0825/2024|A_/_H3N2|3C.3a|2024-06-13|MP|7|EPI_ISL_19332112	Indiana
A/swine/Illinois/24TOSU2099/2024|A_/_H3N2|3C.3a|2024-06-26|MP|7|EPI_ISL_19815608	Illinois
A/swine/Indiana/24TOSU0703/2024|A_/_H3N2|3C.3a|2024-06-13|MP|7|EPI_ISL_19332094	Indiana
A/swine/Indiana/24TOSU0812/2024|A_/_H3N2|unassigned|2024-06-13|MP|7|EPI_ISL_19332108	Indiana
A/swine/Kentucky/24TOSU2170/2024|A_/_H3N2|3C.3a|2024-07-03|MP|7|EPI_ISL_19815566	Kentucky
A/swine/Kentucky/24TOSU2168/2024|A_/_H3N2|unassigned|2024-07-03|MP|7|EPI_ISL_19815567	Kentucky
A/swine/Indiana/24TOSU1935/2024|A_/_H3N2|3C.3a|2024-06-20|MP|7|EPI_ISL_19815613	Indiana
A/swine/Indiana/24TOSU0771/2024|A_/_H3N2|3C.3a|2024-06-13|MP|7|EPI_ISL_19332102	Indiana
A/swine/Indiana/24TOSU0773/2024|A_/_H3N2|3C.3a|2024-06-13|MP|7|EPI_ISL_19332104	Indiana
A/swine/Indiana/24TOSU0947/2024|A_/_H3N2|3C.3a|2024-06-13|MP|7|EPI_ISL_19332125	Indiana
A/swine/Indiana/24TOSU2843/2024|A_/_H3N2|3C.3a|2024-07-18|MP|7|EPI_ISL_19815591	Indiana
A/swine/Indiana/24TOSU2846/2024|A_/_H3N2|3C.3a|2024-07-18|MP|7|EPI_ISL_19815584	Indiana
A/swine/Indiana/24TOSU2839/2024|A_/_H3N2|3C.3a|2024-07-18|MP|7|EPI_ISL_19815602	Indiana
A/swine/Indiana/24TOSU2827/2024|A_/_H3N2|3C.3a|2024-07-18|MP|7|EPI_ISL_19815581	Indiana
A/swine/Indiana/24TOSU2833/2024|A_/_H3N2|3C.3a|2024-07-18|MP|7|EPI_ISL_19815571	Indiana
A/swine/Indiana/24TOSU2828/2024|A_/_H3N2|3C.3a|2024-07-18|MP|7|EPI_ISL_19815619	Indiana
A/swine/Indiana/24TOSU0606/2024|A_/_H3N2|3C.3a|2024-06-13|MP|7|EPI_ISL_19332081	Indiana
A/swine/Indiana/24TOSU0931/2024|A_/_H3N2|3C.3a|2024-06-13|MP|7|EPI_ISL_19332124	Indiana
A/swine/Indiana/24TOSU0607/2024|A_/_H3N2|3C.3a|2024-06-13|MP|7|EPI_ISL_19332082	Indiana
A/swine/Indiana/24TOSU0981/2024|A_/_H3N2|3C.3a|2024-06-13|MP|7|EPI_ISL_19332126	Indiana
A/swine/Kentucky/24TOSU2284/2024|A_/_H3N2|3C.3a|2024-07-03|MP|7|EPI_ISL_19815600	Kentucky
A/swine/Iowa/20TOSU1919/2020|A_/_H3N2|unassigned|2020-07-09|MP|7|EPI_ISL_14224345	Iowa
A/swine/Iowa/20TOSU2095/2020|A_/_H3N2|unassigned|2020-07-10|MP|7|EPI_ISL_14224344	Iowa
A/swine/Iowa/20TOSU2100/2020|A_/_H3N2|unassigned|2020-07-10|MP|7|EPI_ISL_14224347	Iowa
A/swine/Iowa/20TOSU2179/2020|A_/_H3N2|unassigned|2020-07-10|MP|7|EPI_ISL_14224346	Iowa
A/swine/Iowa/20TOSU1950/2020|A_/_H3N2|unassigned|2020-07-09|MP|7|EPI_ISL_14224349	Iowa
A/swine/Iowa/20TOSU2196/2020|A_/_H3N2|unassigned|2020-07-10|MP|7|EPI_ISL_14224351	Iowa
A/swine/Iowa/20TOSU2116/2020|A_/_H3N2|unassigned|2020-07-10|MP|7|EPI_ISL_14224337	Iowa
A/swine/Iowa/20TOSU2183/2020|A_/_H3N2|3C.3a|2020-07-10|MP|7|EPI_ISL_14224338	Iowa
A/swine/Iowa/20TOSU2182/2020|A_/_H3N2|unassigned|2020-07-10|MP|7|EPI_ISL_14224341	Iowa
A/swine/Iowa/20TOSU2141/2020|A_/_H3N2|unassigned|2020-07-10|MP|7|EPI_ISL_14224330	Iowa
A/swine/Iowa/20TOSU2108/2020|A_/_H3N2|unassigned|2020-07-10|MP|7|EPI_ISL_14224332	Iowa
A/swine/Iowa/20TOSU2227/2020|A_/_H3N2|unassigned|2020-07-10|MP|7|EPI_ISL_14224321	Iowa
A/swine/Iowa/20TOSU2324/2020|A_/_H3N2|unassigned|2020-07-10|MP|7|EPI_ISL_14224320	Iowa
A/swine/Iowa/20TOSU2254/2020|A_/_H3N2|unassigned|2020-07-10|MP|7|EPI_ISL_14224323	Iowa
A/swine/Iowa/20TOSU2096/2020|A_/_H3N2|unassigned|2020-07-10|MP|7|EPI_ISL_14224322	Iowa
A/swine/Iowa/20TOSU2202/2020|A_/_H3N2|unassigned|2020-07-10|MP|7|EPI_ISL_14224325	Iowa
A/swine/Iowa/20TOSU1994/2020|A_/_H3N2|unassigned|2020-07-09|MP|7|EPI_ISL_14224327	Iowa
A/swine/Iowa/20TOSU2401/2020|A_/_H3N2|3C.3a|2020-07-10|MP|7|EPI_ISL_14224326	Iowa
A/swine/Iowa/20TOSU1952/2020|A_/_H3N2|unassigned|2020-07-09|MP|7|EPI_ISL_14224377	Iowa
A/swine/Iowa/20TOSU1780/2020|A_/_H3N2|unassigned|2020-07-09|MP|7|EPI_ISL_14224381	Iowa
A/swine/Iowa/20TOSU1873/2020|A_/_H3N2|unassigned|2020-07-09|MP|7|EPI_ISL_14224383	Iowa
A/swine/Iowa/20TOSU2061/2020|A_/_H3N2|unassigned|2020-07-09|MP|7|EPI_ISL_14224368	Iowa
A/swine/Iowa/20TOSU1870/2020|A_/_H3N2|unassigned|2020-07-09|MP|7|EPI_ISL_14224374	Iowa
A/swine/Iowa/20TOSU2040/2020|A_/_H3N2|unassigned|2020-07-09|MP|7|EPI_ISL_14224360	Iowa
A/swine/Iowa/20TOSU2172/2020|A_/_H3N2|unassigned|2020-07-10|MP|7|EPI_ISL_14224367	Iowa
A/swine/Iowa/20TOSU2192/2020|A_/_H3N2|unassigned|2020-07-10|MP|7|EPI_ISL_14224354	Iowa
A/swine/Iowa/20TOSU2101/2020|A_/_H3N2|unassigned|2020-07-10|MP|7|EPI_ISL_14224357	Iowa
A/swine/Iowa/20TOSU2310/2020|A_/_H3N2|unassigned|2020-07-10|MP|7|EPI_ISL_14224263	Iowa
A/swine/Iowa/20TOSU2219/2020|A_/_H3N2|unassigned|2020-07-10|MP|7|EPI_ISL_14224315	Iowa
A/swine/Iowa/20TOSU2087/2020|A_/_H3N2|unassigned|2020-07-10|MP|7|EPI_ISL_14224314	Iowa
A/swine/Iowa/20TOSU2379/2020|A_/_H3N2|3C.3a|2020-07-10|MP|7|EPI_ISL_14224319	Iowa
A/swine/Iowa/20TOSU2235/2020|A_/_H3N2|3C.3a|2020-07-10|MP|7|EPI_ISL_14224305	Iowa
A/swine/Iowa/20TOSU2226/2020|A_/_H3N2|unassigned|2020-07-10|MP|7|EPI_ISL_14224309	Iowa
A/swine/Iowa/20TOSU2107/2020|A_/_H3N2|unassigned|2020-07-10|MP|7|EPI_ISL_14224308	Iowa
A/swine/Iowa/20TOSU2290/2020|A_/_H3N2|unassigned|2020-07-10|MP|7|EPI_ISL_14224297	Iowa
A/swine/Iowa/20TOSU2253/2020|A_/_H3N2|unassigned|2020-07-10|MP|7|EPI_ISL_14224299	Iowa
A/swine/Iowa/20TOSU2312/2020|A_/_H3N2|unassigned|2020-07-10|MP|7|EPI_ISL_14224301	Iowa
A/swine/Iowa/20TOSU2311/2020|A_/_H3N2|3C.3a|2020-07-10|MP|7|EPI_ISL_14224300	Iowa
A/swine/Iowa/20TOSU2274/2020|A_/_H3N2|3C.3a|2020-07-10|MP|7|EPI_ISL_14224293	Iowa
A/swine/Iowa/20TOSU2276/2020|A_/_H3N2|unassigned|2020-07-10|MP|7|EPI_ISL_14224292	Iowa
A/swine/Iowa/20TOSU2301/2020|A_/_H3N2|unassigned|2020-07-10|MP|7|EPI_ISL_14224295	Iowa
A/swine/Ohio/20TOSU3556/2020|A_/_H3N2|unassigned|2020-09-16|MP|7|EPI_ISL_14224294	Ohio
A/swine/Ohio/20TOSU3555/2020|A_/_H3N2|unassigned|2020-09-16|MP|7|EPI_ISL_14224217	Ohio
A/swine/Ohio/20TOSU3245/2020|A_/_H3N2|3C.3a|2020-08-28|MP|7|EPI_ISL_14224218	Ohio
A/swine/Iowa/20TOSU2286/2020|A_/_H3N2|unassigned|2020-07-10|MP|7|EPI_ISL_14224221	Iowa
A/swine/Iowa/20TOSU2442/2020|A_/_H3N2|unassigned|2020-07-10|MP|7|EPI_ISL_14224220	Iowa
