name	date
A/swine/Ohio/A01351573/2013|A_/_H3N2|unassigned|2013-07-10|HA|4|EPI_ISL_145935	2013-07-10
A/swine/Iowa/A01432840/2013|A_/_H3N2|unassigned|2013-06-01|HA|4|EPI_ISL_147153	2013-06-01
A/swine/Ohio/12TOSU420/2012|A_/_H3N2|unassigned|2012-08-06|HA|4|EPI_ISL_129361	2012-08-06
A/swine/Indiana/A01104029/2012|A_/_H3N2|unassigned|2012-08-01|HA|4|EPI_ISL_129291	2012-08-01
A/swine/Indiana/A01104030/2012|A_/_H3N2|unassigned|2012-08-01|HA|4|EPI_ISL_129292	2012-08-01
A/swine/Indiana/A01260041/2012|A_/_H3N2|unassigned|2012-10-01|HA|4|EPI_ISL_132319	2012-10-01
A/swine/Indiana/A01260230/2013|A_/_H3N2|unassigned|2013-02-05|HA|4|EPI_ISL_142299	2013-02-05
A/swine/Iowa/13H075/2013|A_/_H3N2|unassigned|2013-08-28|HA|4|EPI_ISL_157606	2013-08-28
A/swine/Iowa/13H087/2013|A_/_H3N2|unassigned|2013-08-28|HA|4|EPI_ISL_153855	2013-08-28
A/swine/Iowa/A01290438/2013|A_/_H3N2|unassigned|2013-09-01|HA|4|EPI_ISL_151712	2013-09-01
A/swine/Minnesota/A01481073/2014|A_/_H3N2|unassigned|2014-04-16|HA|4|EPI_ISL_162474	2014-04-16
A/swine/Indiana/A01260015/2012|A_/_H3N2|unassigned|2012-09-06|HA|4|EPI_ISL_136671	2012-09-06
A/swine/Indiana/A01260163/2012|A_/_H3N2|unassigned|2012-12-05|HA|4|EPI_ISL_136673	2012-12-05
A/swine/Minnesota/A01280462/2013|A_/_H3N2|unassigned|2013-01-23|HA|4|EPI_ISL_137546	2013-01-23
A/swine/Iowa/A01290302/2013|A_/_H3N2|unassigned|2013-08-01|HA|4|EPI_ISL_147732	2013-08-01
A/swine/Iowa/A01432867/2013|A_/_H3N2|unassigned|2013-07-01|HA|4|EPI_ISL_145741	2013-07-01
A/swine/Illinois/A01410786/2014|A_/_H3N2|unassigned|2014-05-01|HA|4|EPI_ISL_163616	2014-05-01
A/swine/Iowa/A01364803/2013|A_/_H3N2|unassigned|2013-09-13|HA|4|EPI_ISL_151728	2013-09-13
A/swine/Iowa/A01365608/2013|A_/_H3N2|unassigned|2013-11-01|HA|4|EPI_ISL_151907	2013-11-01
A/swine/Minnesota/A01409450/2013|A_/_H3N2|unassigned|2013-11-01|HA|4|EPI_ISL_154600	2013-11-01
A/swine/Iowa/A01365906/2013|A_/_H3N2|unassigned|2013-11-15|HA|4|EPI_ISL_153685	2013-11-15
A/swine/Iowa/A01365406/2013|A_/_H3N2|unassigned|2013-10-17|HA|4|EPI_ISL_150643	2013-10-17
A/swine/Iowa/A01366680/2014|A_/_H3N2|unassigned|2014-01-10|HA|4|EPI_ISL_156389	2014-01-10
A/swine/Iowa/A01410633/2014|A_/_H3N2|unassigned|2014-04-01|HA|4|EPI_ISL_162893	2014-04-01
A/swine/Iowa/A01480656/2014|A_/_H3N2|unassigned|2014-03-19|HA|4|EPI_ISL_161336	2014-03-19
A/swine/Ohio/A01351683/2013|A_/_H3N2|unassigned|2013-07-16|HA|4|EPI_ISL_145799	2013-07-16
A/swine/Ohio/A01351710/2013|A_/_H3N2|unassigned|2013-07-18|HA|4|EPI_ISL_145800	2013-07-18
A/swine/Illinois/A01409717/2014|A_/_H3N2|unassigned|2014-01-01|HA|4|EPI_ISL_155782	2014-01-01
A/swine/Illinois/A01409675/2014|A_/_H3N2|unassigned|2014-01-01|HA|4|EPI_ISL_155794	2014-01-01
A/swine/Illinois/A01411232/2014|A_/_H3N2|unassigned|2014-01-01|HA|4|EPI_ISL_155792	2014-01-01
A/swine/Illinois/A01475266/2014|A_/_H3N2|unassigned|2014-03-01|HA|4|EPI_ISL_162314	2014-03-01
A/swine/Illinois/A01409611/2014|A_/_H3N2|unassigned|2014-01-01|HA|4|EPI_ISL_155796	2014-01-01
A/swine/Illinois/A00843193/2014|A_/_H3N2|unassigned|2014-01-03|HA|4|EPI_ISL_156552	2014-01-03
A/swine/Illinois/A01409639/2013|A_/_H3N2|unassigned|2013-12-01|HA|4|EPI_ISL_155789	2013-12-01
A/swine/Indiana/13TOSU5869/2013|A_/_H3N2|unassigned|2013-08-31|HA|4|EPI_ISL_168295	2013-08-31
A/swine/Indiana/13TOSU5147/2013|A_/_H3N2|unassigned|2013-08-31|HA|4|EPI_ISL_168319	2013-08-31
A/swine/Ohio/13TOSU0411/2013|A_/_H3N2|unassigned|2013-06-01|HA|4|EPI_ISL_161139	2013-06-01
A/swine/Ohio/13TOSU1541/2013|A_/_H3N2|unassigned|2013-08-01|HA|4|EPI_ISL_161140	2013-08-01
A/swine/Ohio/13TOSU1221/2013|A_/_H3N2|unassigned|2013-07-01|HA|4|EPI_ISL_161182	2013-07-01
A/swine/Ohio/13TOSU1238/2013|A_/_H3N2|unassigned|2013-07-01|HA|4|EPI_ISL_161181	2013-07-01
A/swine/Ohio/13TOSU2194/2013|A_/_H3N2|unassigned|2013-09-01|HA|4|EPI_ISL_161187	2013-09-01
A/swine/Ohio/13TOSU2194/2013|A_/_H3N2|unassigned|2013-01-01|HA|4|EPI_ISL_16706630	2013-01-01
A/swine/Ohio/13TOSU2194/2013|A_/_H3N2|3C.3a|2013-02-01|HA|4|EPI_ISL_16891343	2013-02-01
A/swine/Ohio/13TOSU0410/2013|A_/_H3N2|unassigned|2013-06-01|HA|4|EPI_ISL_161192	2013-06-01
A/swine/Indiana/13TOSU5238/2013|A_/_H3N2|unassigned|2013-08-31|HA|4|EPI_ISL_168309	2013-08-31
A/swine/Indiana/13TOSU1122/2013|A_/_H3N2|unassigned|2013-07-25|HA|4|EPI_ISL_150110	2013-07-25
A/swine/Indiana/A01260313/2013|A_/_H3N2|unassigned|2013-06-21|HA|4|EPI_ISL_147160	2013-06-21
A/swine/Indiana/13TOSU1999/2013|A_/_H3N2|unassigned|2013-08-31|HA|4|EPI_ISL_168325	2013-08-31
A/swine/Michigan/A01259074/2013|A_/_H3N2|unassigned|2013-08-20|HA|4|EPI_ISL_148407	2013-08-20
A/swine/Indiana/13TOSU4563/2013|A_/_H3N2|unassigned|2013-08-31|HA|4|EPI_ISL_168315	2013-08-31
A/swine/Indiana/13TOSU4561/2013|A_/_H3N2|unassigned|2013-08-31|HA|4|EPI_ISL_168336	2013-08-31
A/swine/Indiana/13TOSU1319/2013|A_/_H3N2|unassigned|2013-08-01|HA|4|EPI_ISL_161141	2013-08-01
A/swine/Illinois/A01394862/2013|A_/_H3N2|unassigned|2013-10-02|HA|4|EPI_ISL_151914	2013-10-02
A/swine/Illinois/A01394861/2013|A_/_H3N2|unassigned|2013-10-02|HA|4|EPI_ISL_151921	2013-10-02
A/swine/Illinois/A01392224/2013|A_/_H3N2|unassigned|2013-09-25|HA|4|EPI_ISL_150521	2013-09-25
A/swine/Indiana/13TOSU1155/2013|A_/_H3N2|unassigned|2013-07-01|HA|4|EPI_ISL_161115	2013-07-01
A/swine/Illinois/A01427136/2013|A_/_H3N2|unassigned|2013-11-04|HA|4|EPI_ISL_154555	2013-11-04
A/swine/Indiana/13TOSU5669/2013|A_/_H3N2|unassigned|2013-08-31|HA|4|EPI_ISL_168310	2013-08-31
A/swine/Indiana/13TOSU1050/2013|A_/_H3N2|unassigned|2013-07-01|HA|4|EPI_ISL_161158	2013-07-01
A/swine/Indiana/13TOSU1042/2013|A_/_H3N2|unassigned|2013-07-01|HA|4|EPI_ISL_161184	2013-07-01
A/swine/Ohio/13TOSU0726/2013|A_/_H3N2|unassigned|2013-07-31|HA|4|EPI_ISL_168312	2013-07-31
A/swine/Indiana/13TOSU482/2013|A_/_H3N2|unassigned|2013-06-27|HA|4|EPI_ISL_146016	2013-06-27
A/swine/Indiana/13TOSU490/2013|A_/_H3N2|unassigned|2013-06-27|HA|4|EPI_ISL_146017	2013-06-27
A/swine/Iowa/A01432817/2013|A_/_H3N2|unassigned|2013-06-01|HA|4|EPI_ISL_147157	2013-06-01
A/swine/Illinois/A01432795/2013|A_/_H3N2|unassigned|2013-06-01|HA|4|EPI_ISL_144537	2013-06-01
A/swine/Indiana/13TOSU1128/2013|A_/_H3N2|unassigned|2013-07-25|HA|4|EPI_ISL_150111	2013-07-25
A/swine/Iowa/13H065/2013|A_/_H3N2|unassigned|2013-08-28|HA|4|EPI_ISL_164907	2013-08-28
A/swine/Iowa/13H076/2013|A_/_H3N2|unassigned|2013-08-28|HA|4|EPI_ISL_164908	2013-08-28
A/swine/Iowa/13H073/2013|A_/_H3N2|unassigned|2013-08-28|HA|4|EPI_ISL_164909	2013-08-28
A/swine/Iowa/13H090/2013|A_/_H3N2|unassigned|2013-08-28|HA|4|EPI_ISL_167146	2013-08-28
A/swine/Iowa/13H092/2013|A_/_H3N2|unassigned|2013-08-28|HA|4|EPI_ISL_164910	2013-08-28
A/swine/Iowa/13H098/2013|A_/_H3N2|unassigned|2013-08-28|HA|4|EPI_ISL_167147	2013-08-28
A/swine/Indiana/A01260398/2013|A_/_H3N2|unassigned|2013-10-08|HA|4|EPI_ISL_153842	2013-10-08
A/swine/Iowa/A01394595/2013|A_/_H3N2|unassigned|2013-10-30|HA|4|EPI_ISL_151919	2013-10-30
A/swine/Minnesota/A01395294/2013|A_/_H3N2|unassigned|2013-11-19|HA|4|EPI_ISL_154321	2013-11-19
A/swine/South_Dakota/A01350803/2013|A_/_H3N2|unassigned|2013-05-30|HA|4|EPI_ISL_143763	2013-05-30
A/swine/Kentucky/D0385/2013|A_/_H3N2|unassigned|2013-05-20|HA|4|EPI_ISL_207088	2013-05-20
A/swine/Iowa/A01501240/2014|A_/_H3N2|unassigned|2014-05-19|HA|4|EPI_ISL_163958	2014-05-19
A/swine/Iowa/A01501685/2014|A_/_H3N2|unassigned|2014-06-05|HA|4|EPI_ISL_165150	2014-06-05
A/swine/Iowa/A01501046/2014|A_/_H3N2|unassigned|2014-05-13|HA|4|EPI_ISL_163653	2014-05-13
A/swine/Iowa/A01565921/2014|A_/_H3N2|unassigned|2014-10-15|HA|4|EPI_ISL_171293	2014-10-15
A/swine/Minnesota/A01350866/2013|A_/_H3N2|unassigned|2013-06-04|HA|4|EPI_ISL_143740	2013-06-04
A/swine/Minnesota/A01366050/2013|A_/_H3N2|unassigned|2013-11-27|HA|4|EPI_ISL_154324	2013-11-27
A/swine/South_Dakota/A01481811/2014|A_/_H3N2|unassigned|2014-06-17|HA|4|EPI_ISL_165171	2014-06-17
A/swine/Indiana/A01203372/2012|A_/_H3N2|unassigned|2012-04-03|HA|4|EPI_ISL_127707	2012-04-03
A/swine/Indiana/A01202621/2011|A_/_H3N2|unassigned|2011-09-28|HA|4|EPI_ISL_124316	2011-09-28
A/swine/Indiana/A01290854/2013|A_/_H3N2|unassigned|2013-11-01|HA|4|EPI_ISL_154609	2013-11-01
A/swine/North_Carolina/A01409048/2013|A_/_H3N2|unassigned|2013-11-01|HA|4|EPI_ISL_153733	2013-11-01
A/swine/North_Carolina/A01409981/2014|A_/_H3N2|unassigned|2014-02-01|HA|4|EPI_ISL_157887	2014-02-01
A/swine/North_Carolina/A01475277/2014|A_/_H3N2|unassigned|2014-04-01|HA|4|EPI_ISL_162319	2014-04-01
A/swine/North_Carolina/A01203801/2012|A_/_H3N2|unassigned|2012-09-01|HA|4|EPI_ISL_129805	2012-09-01
A/swine/North_Carolina/A01290442/2013|A_/_H3N2|unassigned|2013-09-01|HA|4|EPI_ISL_151718	2013-09-01
A/swine/Iowa/A01290860/2013|A_/_H3N2|unassigned|2013-11-01|HA|4|EPI_ISL_154606	2013-11-01
A/swine/Iowa/A01243736/2012|A_/_H3N2|unassigned|2012-07-25|HA|4|EPI_ISL_131213	2012-07-25
A/swine/Tennessee/A01104055/2012|A_/_H3N2|unassigned|2012-10-25|HA|4|EPI_ISL_134281	2012-10-25
A/swine/USA/A01409276/2013|A_/_H3N2|unassigned|2013-11-01|HA|4|EPI_ISL_154629	2013-11-01
A/swine/Minnesota/A01349160/2013|A_/_H3N2|unassigned|2013-03-05|HA|4|EPI_ISL_139247	2013-03-05
A/swine/North_Carolina/A01432997/2013|A_/_H3N2|unassigned|2013-08-01|HA|4|EPI_ISL_147731	2013-08-01
A/swine/North_Carolina/A01432998/2013|A_/_H3N2|unassigned|2013-08-01|HA|4|EPI_ISL_147729	2013-08-01
A/swine/North_Carolina/A01291329/2013|A_/_H3N2|unassigned|2013-09-01|HA|4|EPI_ISL_149666	2013-09-01
A/swine/North_Carolina/A01364613/2013|A_/_H3N2|unassigned|2013-09-05|HA|4|EPI_ISL_149664	2013-09-05
A/swine/North_Carolina/A01476074/2014|A_/_H3N2|unassigned|2014-07-09|HA|4|EPI_ISL_166573	2014-07-09
A/swine/North_Carolina/A01410672/2014|A_/_H3N2|unassigned|2014-04-01|HA|4|EPI_ISL_162891	2014-04-01
A/swine/Iowa/A01432529/2013|A_/_H3N2|unassigned|2013-03-01|HA|4|EPI_ISL_140699	2013-03-01
A/swine/Indiana/A01260048/2012|A_/_H3N2|unassigned|2012-10-17|HA|4|EPI_ISL_132938	2012-10-17
A/swine/Indiana/A01203521/2012|A_/_H3N2|unassigned|2012-05-15|HA|4|EPI_ISL_124051	2012-05-15
A/swine/Indiana/A01203522/2012|A_/_H3N2|unassigned|2012-05-15|HA|4|EPI_ISL_124052	2012-05-15
A/swine/Illinois/A01203812/2012|A_/_H3N2|unassigned|2012-09-01|HA|4|EPI_ISL_129801	2012-09-01
A/swine/Illinois/A01327903/2012|A_/_H3N2|unassigned|2012-05-08|HA|4|EPI_ISL_130049	2012-05-08
A/swine/Illinois/A01327905/2012|A_/_H3N2|unassigned|2012-05-08|HA|4|EPI_ISL_130054	2012-05-08
A/swine/Indiana/13TOSU5730/2013|A_/_H3N2|unassigned|2013-08-31|HA|4|EPI_ISL_168299	2013-08-31
A/swine/Indiana/A01290320/2013|A_/_H3N2|unassigned|2013-08-01|HA|4|EPI_ISL_148308	2013-08-01
A/swine/Iowa/A01481390/2014|A_/_H3N2|unassigned|2014-05-13|HA|4|EPI_ISL_163655	2014-05-13
A/swine/Indiana/A01260135/2012|A_/_H3N2|unassigned|2012-11-16|HA|4|EPI_ISL_133670	2012-11-16
A/swine/Ohio/A01567020/2014|A_/_H3N2|unassigned|2014-12-10|HA|4|EPI_ISL_182442	2014-12-10
A/swine/Nebraska/A01567868/2015|A_/_H3N2|unassigned|2015-01-23|HA|4|EPI_ISL_180661	2015-01-23
A/swine/Nebraska/A01566782/2014|A_/_H3N2|unassigned|2014-11-21|HA|4|EPI_ISL_182277	2014-11-21
A/swine/Nebraska/A01781225/2016|A_/_H3N2|unassigned|2016-09-08|HA|4|EPI_ISL_237042	2016-09-08
A/swine/Nebraska/A01395921/2013|A_/_H3N2|unassigned|2013-12-10|HA|4|EPI_ISL_156307	2013-12-10
A/swine/Nebraska/A01491325/2014|A_/_H3N2|unassigned|2014-01-27|HA|4|EPI_ISL_157156	2014-01-27
A/swine/Kansas/13-152087/2013|A_/_H3N2|unassigned|2013-12-02|HA|4|EPI_ISL_158897	2013-12-02
A/swine/Nebraska/A01395901/2013|A_/_H3N2|unassigned|2013-12-10|HA|4|EPI_ISL_156311	2013-12-10
A/swine/Nebraska/A01393702/2013|A_/_H3N2|unassigned|2013-12-16|HA|4|EPI_ISL_156314	2013-12-16
A/swine/Minnesota/A01366913/2014|A_/_H3N2|unassigned|2014-01-31|HA|4|EPI_ISL_157169	2014-01-31
A/swine/Nebraska/A01491558/2014|A_/_H3N2|unassigned|2014-02-03|HA|4|EPI_ISL_157614	2014-02-03
A/swine/USA/A01291038/2013|A_/_H3N2|unassigned|2013-10-01|HA|4|EPI_ISL_150672	2013-10-01
A/swine/South_Dakota/A01481928/2014|A_/_H3N2|unassigned|2014-06-25|HA|4|EPI_ISL_165237	2014-06-25
A/swine/Iowa/A01480817/2014|A_/_H3N2|unassigned|2014-04-02|HA|4|EPI_ISL_162047	2014-04-02
A/swine/South_Dakota/A01481392/2014|A_/_H3N2|unassigned|2014-05-13|HA|4|EPI_ISL_163637	2014-05-13
A/swine/Illinois/A01489873/2014|A_/_H3N2|unassigned|2014-11-06|HA|4|EPI_ISL_177599	2014-11-06
A/swine/Illinois/A01489874/2014|A_/_H3N2|unassigned|2014-11-11|HA|4|EPI_ISL_177601	2014-11-11
A/swine/Kansas/13-152086/2013|A_/_H3N2|unassigned|2013-12-02|HA|4|EPI_ISL_158896	2013-12-02
A/swine/South_Dakota/A01366093/2013|A_/_H3N2|unassigned|2013-12-03|HA|4|EPI_ISL_154594	2013-12-03
A/swine/Illinois/A01770678/2015|A_/_H3N2|unassigned|2015-08-24|HA|4|EPI_ISL_200958	2015-08-24
A/swine/Illinois/A01729658/2016|A_/_H3N2|unassigned|2016-01-14|HA|4|EPI_ISL_213786	2016-01-14
A/swine/Illinois/A01554902/2015|A_/_H3N2|unassigned|2015-04-24|HA|4|EPI_ISL_190493	2015-04-24
A/swine/Illinois/A01476977/2014|A_/_H3N2|unassigned|2014-11-13|HA|4|EPI_ISL_182297	2014-11-13
A/swine/Ohio/A01280883/2013|A_/_H3N2|unassigned|2013-02-15|HA|4|EPI_ISL_138854	2013-02-15
A/swine/Illinois/A01409735/2014|A_/_H3N2|unassigned|2014-01-01|HA|4|EPI_ISL_155780	2014-01-01
A/swine/Illinois/1A-0314-G5/2014|A_/_H3N2|unassigned|2014-01-01|HA|4|EPI_ISL_16705685	2014-01-01
A/swine/Illinois/A01536079/2014|A_/_H3N2|unassigned|2014-02-24|HA|4|EPI_ISL_162913	2014-02-24
A/swine/Illinois/1A-0314-G5/2014|A_/_H3N2|3C.3a|2014-02-01|HA|4|EPI_ISL_16891340	2014-02-01
A/swine/Illinois/A01475273/2014|A_/_H3N2|unassigned|2014-04-01|HA|4|EPI_ISL_162313	2014-04-01
A/swine/Illinois/A01475279/2014|A_/_H3N2|unassigned|2014-04-01|HA|4|EPI_ISL_162316	2014-04-01
A/swine/Illinois/A01536186/2014|A_/_H3N2|unassigned|2014-03-14|HA|4|EPI_ISL_162914	2014-03-14
A/swine/Illinois/A01502079/2014|A_/_H3N2|unassigned|2014-06-18|HA|4|EPI_ISL_165244	2014-06-18
A/swine/Illinois/A01536474/2014|A_/_H3N2|unassigned|2014-04-07|HA|4|EPI_ISL_162912	2014-04-07
A/swine/Illinois/1B-0614-P23/2014|A_/_H3N2|unassigned|2014-01-01|HA|4|EPI_ISL_16705686	2014-01-01
A/swine/Illinois/1B-0614-P23/2014|A_/_H3N2|3C.3a|2014-02-01|HA|4|EPI_ISL_16891325	2014-02-01
A/swine/Illinois/A01462644/2015|A_/_H3N2|unassigned|2015-01-29|HA|4|EPI_ISL_177877	2015-01-29
A/swine/Illinois/A01462663/2015|A_/_H3N2|unassigned|2015-02-02|HA|4|EPI_ISL_177880	2015-02-02
A/swine/Illinois/A01489869/2014|A_/_H3N2|unassigned|2014-08-27|HA|4|EPI_ISL_177589	2014-08-27
A/swine/Iowa/A01840866/2015|A_/_H3N2|unassigned|2015-02-25|HA|4|EPI_ISL_177942	2015-02-25
A/swine/Illinois/A01820128/2015|A_/_H3N2|unassigned|2015-03-20|HA|4|EPI_ISL_179574	2015-03-20
A/swine/Illinois/A01847805/2015|A_/_H3N2|unassigned|2015-04-24|HA|4|EPI_ISL_188955	2015-04-24
A/swine/Illinois/A01555050/2014|A_/_H3N2|unassigned|2014-11-21|HA|4|EPI_ISL_174313	2014-11-21
A/swine/Illinois/A01841768/2015|A_/_H3N2|unassigned|2015-03-26|HA|4|EPI_ISL_179605	2015-03-26
A/swine/Illinois/A02024070/2015|A_/_H3N2|unassigned|2015-05-15|HA|4|EPI_ISL_191505	2015-05-15
A/swine/Illinois/A01503899/2014|A_/_H3N2|unassigned|2014-08-27|HA|4|EPI_ISL_167154	2014-08-27
A/swine/Illinois/A01727602/2015|A_/_H3N2|unassigned|2015-12-11|HA|4|EPI_ISL_209370	2015-12-11
A/swine/Illinois/A01727532/2015|A_/_H3N2|unassigned|2015-12-10|HA|4|EPI_ISL_209378	2015-12-10
A/swine/Iowa/A01728784/2016|A_/_H3N2|unassigned|2016-01-04|HA|4|EPI_ISL_211823	2016-01-04
A/swine/Illinois/A01945691/2015|A_/_H3N2|unassigned|2015-10-19|HA|4|EPI_ISL_203111	2015-10-19
A/swine/Illinois/A01728293/2015|A_/_H3N2|unassigned|2015-12-22|HA|4|EPI_ISL_211815	2015-12-22
A/swine/Missouri/A01775853/2016|A_/_H3N2|unassigned|2016-05-24|HA|4|EPI_ISL_230187	2016-05-24
A/swine/Iowa/A02025916/2015|A_/_H3N2|unassigned|2015-09-08|HA|4|EPI_ISL_201419	2015-09-08
A/swine/Illinois/A01840991/2015|A_/_H3N2|unassigned|2015-03-11|HA|4|EPI_ISL_181109	2015-03-11
A/swine/Illinois/A01489882/2015|A_/_H3N2|unassigned|2015-01-27|HA|4|EPI_ISL_177590	2015-01-27
A/swine/Illinois/A02090639/2015|A_/_H3N2|unassigned|2015-08-26|HA|4|EPI_ISL_201838	2015-08-26
A/swine/Ilinois/A02090306/2015|A_/_H3N2|unassigned|2015-07-21|HA|4|EPI_ISL_198208	2015-07-21
A/swine/Ilinois/A02090378/2015|A_/_H3N2|unassigned|2015-07-28|HA|4|EPI_ISL_198207	2015-07-28
A/swine/Illinois/A01502036/2014|A_/_H3N2|unassigned|2014-06-18|HA|4|EPI_ISL_168472	2014-06-18
A/swine/Illinois/A01502060/2014|A_/_H3N2|unassigned|2014-06-18|HA|4|EPI_ISL_165242	2014-06-18
A/swine/Illinois/A01501987/2014|A_/_H3N2|unassigned|2014-06-18|HA|4|EPI_ISL_165240	2014-06-18
A/swine/Illinois/A01502049/2014|A_/_H3N2|unassigned|2014-06-18|HA|4|EPI_ISL_165241	2014-06-18
A/swine/Illinois/A01502005/2014|A_/_H3N2|unassigned|2014-06-18|HA|4|EPI_ISL_165239	2014-06-18
A/swine/Illinois/A01502053/2014|A_/_H3N2|unassigned|2014-06-18|HA|4|EPI_ISL_165243	2014-06-18
A/swine/Illinois/A00843206/2014|A_/_H3N2|unassigned|2014-08-08|HA|4|EPI_ISL_167193	2014-08-08
A/swine/Iowa/A01365015/2013|A_/_H3N2|unassigned|2013-09-25|HA|4|EPI_ISL_151905	2013-09-25
A/swine/Minnesota/A01351603/2013|A_/_H3N2|unassigned|2013-07-11|HA|4|EPI_ISL_145936	2013-07-11
A/swine/Minnesota/A01364816/2013|A_/_H3N2|unassigned|2013-09-13|HA|4|EPI_ISL_150517	2013-09-13
A/swine/Illinois/A01478890/2015|A_/_H3N2|unassigned|2015-02-19|HA|4|EPI_ISL_177896	2015-02-19
A/swine/Illinois/A01520758/2014|A_/_H3N2|unassigned|2014-10-14|HA|4|EPI_ISL_171108	2014-10-14
A/swine/Illinois/A01944946/2015|A_/_H3N2|unassigned|2015-10-29|HA|4|EPI_ISL_205064	2015-10-29
A/swine/Illinois/A01727528/2015|A_/_H3N2|unassigned|2015-12-11|HA|4|EPI_ISL_209371	2015-12-11
A/swine/Illinois/A01895671/2016|A_/_H3N2|unassigned|2016-04-18|HA|4|EPI_ISL_222527	2016-04-18
A/swine/Illinois/A01732588/2016|A_/_H3N2|unassigned|2016-02-25|HA|4|EPI_ISL_236803	2016-02-25
A/swine/Illinois/A01820364/2015|A_/_H3N2|unassigned|2015-04-14|HA|4|EPI_ISL_188953	2015-04-14
A/swine/Iowa/A02076179/2015|A_/_H3N2|unassigned|2015-04-07|HA|4|EPI_ISL_188931	2015-04-07
A/swine/Iowa/A01476878/2014|A_/_H3N2|unassigned|2014-10-31|HA|4|EPI_ISL_181262	2014-10-31
A/swine/Iowa/A01476877/2014|A_/_H3N2|unassigned|2014-10-29|HA|4|EPI_ISL_181264	2014-10-29
A/swine/Iowa/13H081/2013|A_/_H3N2|unassigned|2013-08-28|HA|4|EPI_ISL_157607	2013-08-28
A/swine/Iowa/13H082/2013|A_/_H3N2|unassigned|2013-08-28|HA|4|EPI_ISL_157604	2013-08-28
A/swine/Iowa/13H068/2013|A_/_H3N2|unassigned|2013-08-28|HA|4|EPI_ISL_157608	2013-08-28
A/swine/Iowa/13H069/2013|A_/_H3N2|unassigned|2013-08-28|HA|4|EPI_ISL_153854	2013-08-28
A/swine/Iowa/13H094/2013|A_/_H3N2|unassigned|2013-08-28|HA|4|EPI_ISL_153852	2013-08-28
A/swine/Maryland/D0384/2013|A_/_H3N2|unassigned|2013-11-29|HA|4|EPI_ISL_207158	2013-11-29
A/swine/Illinois/A01476214/2014|A_/_H3N2|unassigned|2014-08-06|HA|4|EPI_ISL_166552	2014-08-06
A/swine/Missouri/A01493970/2014|A_/_H3N2|unassigned|2014-04-03|HA|4|EPI_ISL_162333	2014-04-03
A/swine/Missouri/A01493964/2014|A_/_H3N2|unassigned|2014-04-03|HA|4|EPI_ISL_162564	2014-04-03
A/swine/Minnesota/A01392079/2013|A_/_H3N2|unassigned|2013-09-18|HA|4|EPI_ISL_151709	2013-09-18
A/swine/Minnesota/A01394021/2013|A_/_H3N2|unassigned|2013-10-15|HA|4|EPI_ISL_151144	2013-10-15
A/swine/Minnesota/A01394278/2013|A_/_H3N2|unassigned|2013-09-19|HA|4|EPI_ISL_150651	2013-09-19
A/swine/Virginia/A01290329/2013|A_/_H3N2|unassigned|2013-08-01|HA|4|EPI_ISL_148312	2013-08-01
A/swine/North_Carolina/A01442548/2012|A_/_H3N2|unassigned|2012-11-20|HA|4|EPI_ISL_134301	2012-11-20
A/swine/North_Carolina/A01300820/2012|A_/_H3N2|unassigned|2012-07-19|HA|4|EPI_ISL_130143	2012-07-19
A/swine/Michigan/A01259000/2012|A_/_H3N2|unassigned|2012-06-19|HA|4|EPI_ISL_128295	2012-06-19
A/swine/Iowa/A01432886/2013|A_/_H3N2|unassigned|2013-07-01|HA|4|EPI_ISL_145752	2013-07-01
A/swine/Illinois/A01327629/2012|A_/_H3N2|unassigned|2012-04-15|HA|4|EPI_ISL_130082	2012-04-15
A/swine/Illinois/A01240908/2012|A_/_H3N2|unassigned|2012-01-03|HA|4|EPI_ISL_130184	2012-01-03
A/swine/Illinois/A01327184/2012|A_/_H3N2|unassigned|2012-03-15|HA|4|EPI_ISL_130092	2012-03-15
A/swine/Pennsylvania/A01477597/2014|A_/_H3N2|unassigned|2014-09-25|HA|4|EPI_ISL_167977	2014-09-25
A/swine/Pennsylvania/A01432652/2013|A_/_H3N2|unassigned|2013-04-02|HA|4|EPI_ISL_142021	2013-04-02
A/swine/Nebraska/A01565757/2014|A_/_H3N2|unassigned|2014-06-24|HA|4|EPI_ISL_167970	2014-06-24
A/swine/Nebraska/A01509963/2014|A_/_H3N2|unassigned|2014-05-07|HA|4|EPI_ISL_165086	2014-05-07
A/swine/Nebraska/A01493501/2014|A_/_H3N2|unassigned|2014-03-27|HA|4|EPI_ISL_162045	2014-03-27
A/swine/Nebraska/A01493915/2014|A_/_H3N2|unassigned|2014-04-09|HA|4|EPI_ISL_162562	2014-04-09
A/swine/Nebraska/A01409533/2013|A_/_H3N2|unassigned|2013-12-01|HA|4|EPI_ISL_155696	2013-12-01
A/swine/Nebraska/A01409647/2013|A_/_H3N2|unassigned|2013-12-01|HA|4|EPI_ISL_155800	2013-12-01
A/swine/Nebraska/4B-1113-P1/2013|A_/_H3N2|unassigned|2013-01-01|HA|4|EPI_ISL_16701460	2013-01-01
A/swine/Nebraska/4B-1113-P1/2013|A_/_H3N2|3C.3a|2013-02-01|HA|4|EPI_ISL_16891320	2013-02-01
A/swine/Nebraska/A01394342/2013|A_/_H3N2|unassigned|2013-10-28|HA|4|EPI_ISL_151790	2013-10-28
A/swine/South_Dakota/A01366063/2013|A_/_H3N2|unassigned|2013-11-29|HA|4|EPI_ISL_154325	2013-11-29
